ItemNumber,BrandName,QuantityBreak,CatalogPrice,StandardNetPrice,DiscountCode,AddColorPrice,AddColorNetPrice,AddColorDiscountCode,PriceMethod,PrintMethod,PricingKey,SetupChargeCatalogPrice,NetSetupCharge,SetupChargeDiscountCode,ImprintLocationName
L621,Magnet LLC,500,0.32,0.192,C,0.1,0.06,C,Imprinted,See Price Method,OS,,,,CIRCLE
L621,Magnet LLC,1000,0.2,0.12,C,0.05,0.03,C,Imprinted,See Price Method,OS,,,,CIRCLE
L621,Magnet LLC,2000,0.15,0.09,C,0.03,0.018,C,Imprinted,See Price Method,OS,,,,CIRCLE
L621,Magnet LLC,3000,0.13,0.078,C,0.02,0.012,C,Imprinted,See Price Method,OS,,,,CIRCLE
L621,Magnet LLC,5000,0.11,0.066,C,0.02,0.012,C,Imprinted,See Price Method,OS,,,,CIRCLE
L621,Magnet LLC,1,0.11,0,C,,,,Imprinted,Random Sample,RS,,,,Default
L622,Magnet LLC,500,0.22,0.132,C,0.1,0.06,C,Imprinted,See Price Method,OS,,,,CIRCLE
L622,Magnet LLC,1000,0.14,0.084,C,0.05,0.03,C,Imprinted,See Price Method,OS,,,,CIRCLE
L622,Magnet LLC,2000,0.12,0.072,C,0.03,0.018,C,Imprinted,See Price Method,OS,,,,CIRCLE
L622,Magnet LLC,3000,0.11,0.066,C,0.02,0.012,C,Imprinted,See Price Method,OS,,,,CIRCLE
L622,Magnet LLC,5000,0.09,0.054,C,0.02,0.012,C,Imprinted,See Price Method,OS,,,,CIRCLE
L622,Magnet LLC,1,0.09,0,C,,,,Imprinted,Random Sample,RS,,,,Default
LB100,Perfect Line,100,3.59,2.154,C,0.3,0.24,G,1 Color 1 Location,See Price Method,P1,50,40,G,Front
LB100,Perfect Line,250,3.39,2.034,C,0.3,0.24,G,1 Color 1 Location,See Price Method,P1,50,40,G,Front
LB100,Perfect Line,500,3.29,1.974,C,0.3,0.24,G,1 Color 1 Location,See Price Method,P1,50,40,G,Front
LB100,Perfect Line,1000,3.19,1.914,C,0.3,0.24,G,1 Color 1 Location,See Price Method,P1,50,40,G,Front
LB100,Perfect Line,2500,2.99,1.794,C,0.3,0.24,G,1 Color 1 Location,See Price Method,P1,50,40,G,Front
LB100,Perfect Line,1,2.99,0.001,C,,,,1 Color 1 Location,Random Sample,RS,,,,Default
LDH1,Magnet LLC,500,0.87,0.522,C,,,,12P Thickness,4 Color,12P,,,,Front
LDH1,Magnet LLC,1000,0.71,0.426,C,,,,12P Thickness,4 Color,12P,,,,Front
LDH1,Magnet LLC,2500,0.5,0.3,C,,,,12P Thickness,4 Color,12P,,,,Front
LDH1,Magnet LLC,5000,0.4,0.24,C,,,,12P Thickness,4 Color,12P,,,,Front
LDH1,Magnet LLC,1,0.4,0.001,C,,,,12P Thickness,Random Sample,RS,,,,Side 1
LDH3,Magnet LLC,250,0.85,0.51,C,,,,12P Thickness,4 Color,12P,,,,Front
LDH3,Magnet LLC,500,0.64,0.384,C,,,,12P Thickness,4 Color,12P,,,,Front
LDH3,Magnet LLC,1000,0.44,0.264,C,,,,12P Thickness,4 Color,12P,,,,Front
LDH3,Magnet LLC,2500,0.34,0.204,C,,,,12P Thickness,4 Color,12P,,,,Front
LDH3,Magnet LLC,5000,0.29,0.174,C,,,,12P Thickness,4 Color,12P,,,,Front
LDH3,Magnet LLC,1,0.29,0.001,C,,,,12P Thickness,Random Sample,RS,,,,Side 1
LDH4,Magnet LLC,250,0.72,0.432,C,,,,12P Thickness,4 Color,12P,,,,Front
LDH4,Magnet LLC,500,0.53,0.318,C,,,,12P Thickness,4 Color,12P,,,,Front
LDH4,Magnet LLC,1000,0.35,0.21,C,,,,12P Thickness,4 Color,12P,,,,Front
LDH4,Magnet LLC,2500,0.27,0.162,C,,,,12P Thickness,4 Color,12P,,,,Front
LDH4,Magnet LLC,5000,0.21,0.126,C,,,,12P Thickness,4 Color,12P,,,,Front
LDH4,Magnet LLC,10000,0.19,0.114,C,,,,12P Thickness,4 Color,12P,,,,Front
LDH4,Magnet LLC,1,0.19,0.001,C,,,,12P Thickness,Random Sample,RS,,,,Side 1
LDH5,Magnet LLC,250,0.65,0.39,C,,,,12P Thickness,4 Color,12P,,,,Front
LDH5,Magnet LLC,500,0.48,0.288,C,,,,12P Thickness,4 Color,12P,,,,Front
LDH5,Magnet LLC,1000,0.33,0.198,C,,,,12P Thickness,4 Color,12P,,,,Front
LDH5,Magnet LLC,2500,0.22,0.132,C,,,,12P Thickness,4 Color,12P,,,,Front
LDH5,Magnet LLC,5000,0.18,0.108,C,,,,12P Thickness,4 Color,12P,,,,Front
LDH5,Magnet LLC,1,0.18,0.001,C,,,,12P Thickness,Random Sample,RS,,,,Side 1
LDH6,Magnet LLC,250,0.69,0.414,C,,,,12P Thickness,4 Color,12P,,,,Front
LDH6,Magnet LLC,500,0.52,0.312,C,,,,12P Thickness,4 Color,12P,,,,Front
LDH6,Magnet LLC,1000,0.35,0.21,C,,,,12P Thickness,4 Color,12P,,,,Front
LDH6,Magnet LLC,2500,0.24,0.144,C,,,,12P Thickness,4 Color,12P,,,,Front
LDH6,Magnet LLC,5000,0.19,0.114,C,,,,12P Thickness,4 Color,12P,,,,Front
LDH6,Magnet LLC,1,0.19,0.001,C,,,,12P Thickness,Random Sample,RS,,,,Side 1
LDH7,Magnet LLC,250,0.52,0.312,C,,,,12P Thickness,4 Color,12P,,,,Front
LDH7,Magnet LLC,500,0.37,0.222,C,,,,12P Thickness,4 Color,12P,,,,Front
LDH7,Magnet LLC,1000,0.27,0.162,C,,,,12P Thickness,4 Color,12P,,,,Front
LDH7,Magnet LLC,2500,0.24,0.144,C,,,,12P Thickness,4 Color,12P,,,,Front
LDH7,Magnet LLC,5000,0.21,0.126,C,,,,12P Thickness,4 Color,12P,,,,Front
LDH7,Magnet LLC,1,0.21,0.001,C,,,,12P Thickness,Random Sample,RS,,,,Side 1
LDH8,Magnet LLC,250,0.76,0.456,C,,,,12P Thickness,4 Color,12P,,,,Front
LDH8,Magnet LLC,500,0.57,0.342,C,,,,12P Thickness,4 Color,12P,,,,Front
LDH8,Magnet LLC,1000,0.37,0.222,C,,,,12P Thickness,4 Color,12P,,,,Front
LDH8,Magnet LLC,2500,0.29,0.174,C,,,,12P Thickness,4 Color,12P,,,,Front
LDH8,Magnet LLC,5000,0.23,0.138,C,,,,12P Thickness,4 Color,12P,,,,Front
LDH8,Magnet LLC,1,0.23,0.001,C,,,,12P Thickness,Random Sample,RS,,,,Side 1
LL01,Innovations,25,1.09,0.654,C,0.25,0.2,G,1 Color 1 Location,See Price Method,PP,50,40,G,Back
LL01,Innovations,25,1.09,0.654,C,0.25,0.2,G,1 Color 1 Location,See Price Method,PP,50,40,G,Front
LL01,Innovations,25,1.09,0.654,C,0.25,0.2,G,1 Color 1 Location,See Price Method,PP,50,40,G,Top of Case
LL01,Innovations,50,1.09,0.654,C,0.25,0.2,G,1 Color 1 Location,See Price Method,PP,50,40,G,Back
LL01,Innovations,50,1.09,0.654,C,0.25,0.2,G,1 Color 1 Location,See Price Method,PP,50,40,G,Front
LL01,Innovations,50,1.09,0.654,C,0.25,0.2,G,1 Color 1 Location,See Price Method,PP,50,40,G,Top of Case
LL01,Innovations,100,1.09,0.654,C,0.25,0.2,G,1 Color 1 Location,See Price Method,PP,50,40,G,Back
LL01,Innovations,100,1.09,0.654,C,0.25,0.2,G,1 Color 1 Location,See Price Method,PP,50,40,G,Front
LL01,Innovations,100,1.09,0.654,C,0.25,0.2,G,1 Color 1 Location,See Price Method,PP,50,40,G,Top of Case
LL01,Innovations,250,1.09,0.654,C,0.25,0.2,G,1 Color 1 Location,See Price Method,PP,50,40,G,Back
LL01,Innovations,250,1.09,0.654,C,0.25,0.2,G,1 Color 1 Location,See Price Method,PP,50,40,G,Front
LL01,Innovations,250,1.09,0.654,C,0.25,0.2,G,1 Color 1 Location,See Price Method,PP,50,40,G,Top of Case
LL01,Innovations,500,1.09,0.654,C,0.25,0.2,G,1 Color 1 Location,See Price Method,PP,50,40,G,Back
LL01,Innovations,500,1.09,0.654,C,0.25,0.2,G,1 Color 1 Location,See Price Method,PP,50,40,G,Front
LL01,Innovations,500,1.09,0.654,C,0.25,0.2,G,1 Color 1 Location,See Price Method,PP,50,40,G,Top of Case
LL01,Innovations,1,1.09,0.654,C,,,,1 Color 1 Location,Random Sample,RS,,,,Default
LM06,Magnet LLC,300,1.28,0.768,C,,,,12P Thickness,4 Color,12P,,,,Front
LM06,Magnet LLC,500,1.18,0.708,C,,,,12P Thickness,4 Color,12P,,,,Front
LM06,Magnet LLC,1000,1.12,0.672,C,,,,12P Thickness,4 Color,12P,,,,Front
LM06,Magnet LLC,2500,1,0.6,C,,,,12P Thickness,4 Color,12P,,,,Front
LM06,Magnet LLC,5000,0.95,0.57,C,,,,12P Thickness,4 Color,12P,,,,Front
LM06,Magnet LLC,10000,0.86,0.516,C,,,,12P Thickness,4 Color,12P,,,,Front
LM06,Magnet LLC,1,0.86,0.001,C,,,,12P Thickness,Random Sample,RS,,,,Side 1
LM06Z,Magnet LLC,300,1.61,0.966,C,,,,12P Thickness,4 Color,12P,,,,Front
LM06Z,Magnet LLC,500,1.51,0.906,C,,,,12P Thickness,4 Color,12P,,,,Front
LM06Z,Magnet LLC,1000,1.45,0.87,C,,,,12P Thickness,4 Color,12P,,,,Front
LM06Z,Magnet LLC,2500,1.33,0.798,C,,,,12P Thickness,4 Color,12P,,,,Front
LM06Z,Magnet LLC,5000,1.28,0.768,C,,,,12P Thickness,4 Color,12P,,,,Front
LM06Z,Magnet LLC,10000,1.19,0.714,C,,,,12P Thickness,4 Color,12P,,,,Front
LM06Z,Magnet LLC,1,1.19,0.001,C,,,,12P Thickness,Random Sample,RS,,,,Side 1
LM08,Magnet LLC,300,1.14,0.684,C,,,,12P Thickness,4 Color,12P,,,,Front
LM08,Magnet LLC,500,0.97,0.582,C,,,,12P Thickness,4 Color,12P,,,,Front
LM08,Magnet LLC,1000,0.92,0.552,C,,,,12P Thickness,4 Color,12P,,,,Front
LM08,Magnet LLC,2500,0.81,0.486,C,,,,12P Thickness,4 Color,12P,,,,Front
LM08,Magnet LLC,5000,0.76,0.456,C,,,,12P Thickness,4 Color,12P,,,,Front
LM08,Magnet LLC,10000,0.71,0.426,C,,,,12P Thickness,4 Color,12P,,,,Front
LM08,Magnet LLC,1,0.71,0.001,C,,,,12P Thickness,Random Sample,RS,,,,Side 1
LM08Z,Magnet LLC,300,1.47,0.882,C,,,,12P Thickness,4 Color,12P,,,,Front
LM08Z,Magnet LLC,500,1.3,0.78,C,,,,12P Thickness,4 Color,12P,,,,Front
LM08Z,Magnet LLC,1000,1.25,0.75,C,,,,12P Thickness,4 Color,12P,,,,Front
LM08Z,Magnet LLC,2500,1.14,0.684,C,,,,12P Thickness,4 Color,12P,,,,Front
LM08Z,Magnet LLC,5000,1.09,0.654,C,,,,12P Thickness,4 Color,12P,,,,Front
LM08Z,Magnet LLC,10000,1.04,0.624,C,,,,12P Thickness,4 Color,12P,,,,Front
LM08Z,Magnet LLC,1,1.04,0.001,C,,,,12P Thickness,Random Sample,RS,,,,Side 1
LM09,Magnet LLC,300,1.01,0.606,C,,,,12P Thickness,4 Color,12P,,,,Front
LM09,Magnet LLC,500,0.99,0.594,C,,,,12P Thickness,4 Color,12P,,,,Front
LM09,Magnet LLC,1000,0.96,0.576,C,,,,12P Thickness,4 Color,12P,,,,Front
LM09,Magnet LLC,2500,0.88,0.528,C,,,,12P Thickness,4 Color,12P,,,,Front
LM09,Magnet LLC,5000,0.81,0.486,C,,,,12P Thickness,4 Color,12P,,,,Front
LM09,Magnet LLC,10000,0.76,0.456,C,,,,12P Thickness,4 Color,12P,,,,Front
LM09,Magnet LLC,1,0.76,0.001,C,,,,12P Thickness,Random Sample,RS,,,,Side 1
LM09Z,Magnet LLC,300,1.34,0.804,C,,,,12P Thickness,4 Color,12P,,,,Front
LM09Z,Magnet LLC,500,1.32,0.792,C,,,,12P Thickness,4 Color,12P,,,,Front
LM09Z,Magnet LLC,1000,1.29,0.774,C,,,,12P Thickness,4 Color,12P,,,,Front
LM09Z,Magnet LLC,2500,1.21,0.726,C,,,,12P Thickness,4 Color,12P,,,,Front
LM09Z,Magnet LLC,5000,1.14,0.684,C,,,,12P Thickness,4 Color,12P,,,,Front
LM09Z,Magnet LLC,10000,1.09,0.654,C,,,,12P Thickness,4 Color,12P,,,,Front
LM09Z,Magnet LLC,1,1.09,0.001,C,,,,12P Thickness,Random Sample,RS,,,,Side 1
LM14,Magnet LLC,100,1.49,0.894,C,,,,12P Thickness,4 Color,12P,,,,Front
LM14,Magnet LLC,250,1.19,0.714,C,,,,12P Thickness,4 Color,12P,,,,Front
LM14,Magnet LLC,500,1.09,0.654,C,,,,12P Thickness,4 Color,12P,,,,Front
LM14,Magnet LLC,1000,0.99,0.594,C,,,,12P Thickness,4 Color,12P,,,,Front
LM14,Magnet LLC,2500,0.95,0.57,C,,,,12P Thickness,4 Color,12P,,,,Front
LM14,Magnet LLC,1,0.95,0.001,C,,,,12P Thickness,Random Sample,RS,,,,Side 1
LM17,Magnet LLC,300,1.39,0.834,C,,,,12P Thickness,4 Color,12P,,,,Front
LM17,Magnet LLC,500,1.28,0.768,C,,,,12P Thickness,4 Color,12P,,,,Front
LM17,Magnet LLC,1000,1.19,0.714,C,,,,12P Thickness,4 Color,12P,,,,Front
LM17,Magnet LLC,2500,1.08,0.648,C,,,,12P Thickness,4 Color,12P,,,,Front
LM17,Magnet LLC,5000,1.02,0.612,C,,,,12P Thickness,4 Color,12P,,,,Front
LM17,Magnet LLC,10000,0.96,0.576,C,,,,12P Thickness,4 Color,12P,,,,Front
LM17,Magnet LLC,1,0.96,0.001,C,,,,12P Thickness,Random Sample,RS,,,,Side 1
LM17Z,Magnet LLC,300,1.72,1.032,C,,,,12P Thickness,4 Color,12P,,,,Front
LM17Z,Magnet LLC,500,1.61,0.966,C,,,,12P Thickness,4 Color,12P,,,,Front
LM17Z,Magnet LLC,1000,1.52,0.912,C,,,,12P Thickness,4 Color,12P,,,,Front
LM17Z,Magnet LLC,2500,1.41,0.846,C,,,,12P Thickness,4 Color,12P,,,,Front
LM17Z,Magnet LLC,5000,1.35,0.81,C,,,,12P Thickness,4 Color,12P,,,,Front
LM17Z,Magnet LLC,10000,1.29,0.774,C,,,,12P Thickness,4 Color,12P,,,,Front
LM17Z,Magnet LLC,1,1.29,0.001,C,,,,12P Thickness,Random Sample,RS,,,,Side 1
LM21,Magnet LLC,300,1.21,0.726,C,,,,.020 Thickness,4 Color,20,,,,Front
LM21,Magnet LLC,500,1.04,0.624,C,,,,.020 Thickness,4 Color,20,,,,Front
LM21,Magnet LLC,1000,0.99,0.594,C,,,,.020 Thickness,4 Color,20,,,,Front
LM21,Magnet LLC,2500,0.88,0.528,C,,,,.020 Thickness,4 Color,20,,,,Front
LM21,Magnet LLC,5000,0.83,0.498,C,,,,.020 Thickness,4 Color,20,,,,Front
LM21,Magnet LLC,1,0.83,0.001,C,,,,.020 Thickness,Random Sample,RS,,,,Side 1
LM22,Magnet LLC,300,1.01,0.606,C,,,,12P Thickness,4 Color,12P,,,,Front
LM22,Magnet LLC,500,0.99,0.594,C,,,,12P Thickness,4 Color,12P,,,,Front
LM22,Magnet LLC,1000,0.96,0.576,C,,,,12P Thickness,4 Color,12P,,,,Front
LM22,Magnet LLC,2500,0.88,0.528,C,,,,12P Thickness,4 Color,12P,,,,Front
LM22,Magnet LLC,5000,0.81,0.486,C,,,,12P Thickness,4 Color,12P,,,,Front
LM22,Magnet LLC,10000,0.76,0.456,C,,,,12P Thickness,4 Color,12P,,,,Front
LM22,Magnet LLC,1,0.76,0.001,C,,,,12P Thickness,Random Sample,RS,,,,Side 1
LM22CL,Magnet LLC,300,1.32,0.792,C,,,,12P Thickness,4 Color,12P,,,,Front
LM22CL,Magnet LLC,500,1.3,0.78,C,,,,12P Thickness,4 Color,12P,,,,Front
LM22CL,Magnet LLC,1000,1.27,0.762,C,,,,12P Thickness,4 Color,12P,,,,Front
LM22CL,Magnet LLC,2500,1.19,0.714,C,,,,12P Thickness,4 Color,12P,,,,Front
LM22CL,Magnet LLC,5000,1.12,0.672,C,,,,12P Thickness,4 Color,12P,,,,Front
LM22CL,Magnet LLC,10000,1.07,0.642,C,,,,12P Thickness,4 Color,12P,,,,Front
LM22CL,Magnet LLC,1,1.07,0.001,C,,,,12P Thickness,Random Sample,RS,,,,Side 1
LM22CLZ,Magnet LLC,300,1.65,0.99,C,,,,12P Thickness,4 Color,12P,,,,Front
LM22CLZ,Magnet LLC,500,1.63,0.978,C,,,,12P Thickness,4 Color,12P,,,,Front
LM22CLZ,Magnet LLC,1000,1.6,0.96,C,,,,12P Thickness,4 Color,12P,,,,Front
LM22CLZ,Magnet LLC,2500,1.52,0.912,C,,,,12P Thickness,4 Color,12P,,,,Front
LM22CLZ,Magnet LLC,5000,1.45,0.87,C,,,,12P Thickness,4 Color,12P,,,,Front
LM22CLZ,Magnet LLC,10000,1.4,0.84,C,,,,12P Thickness,4 Color,12P,,,,Front
LM22CLZ,Magnet LLC,1,1.4,0.001,C,,,,12P Thickness,Random Sample,RS,,,,Side 1
LM22Z,Magnet LLC,300,1.34,0.804,C,,,,12P Thickness,4 Color,12P,,,,Front
LM22Z,Magnet LLC,500,1.32,0.792,C,,,,12P Thickness,4 Color,12P,,,,Front
LM22Z,Magnet LLC,1000,1.29,0.774,C,,,,12P Thickness,4 Color,12P,,,,Front
LM22Z,Magnet LLC,2500,1.21,0.726,C,,,,12P Thickness,4 Color,12P,,,,Front
LM22Z,Magnet LLC,5000,1.14,0.684,C,,,,12P Thickness,4 Color,12P,,,,Front
LM22Z,Magnet LLC,10000,1.09,0.654,C,,,,12P Thickness,4 Color,12P,,,,Front
LM22Z,Magnet LLC,1,1.09,0.001,C,,,,12P Thickness,Random Sample,RS,,,,Side 1
LM23,Magnet LLC,300,0.97,0.582,C,,,,12P Thickness,4 Color,12P,,,,Front
LM23,Magnet LLC,500,0.82,0.492,C,,,,12P Thickness,4 Color,12P,,,,Front
LM23,Magnet LLC,1000,0.72,0.432,C,,,,12P Thickness,4 Color,12P,,,,Front
LM23,Magnet LLC,2500,0.66,0.396,C,,,,12P Thickness,4 Color,12P,,,,Front
LM23,Magnet LLC,5000,0.61,0.366,C,,,,12P Thickness,4 Color,12P,,,,Front
LM23,Magnet LLC,10000,0.56,0.336,C,,,,12P Thickness,4 Color,12P,,,,Front
LM23,Magnet LLC,1,0.56,0.001,C,,,,12P Thickness,Random Sample,RS,,,,Side 1
LM23CL,Magnet LLC,300,1.28,0.768,C,,,,12P Thickness,4 Color,12P,,,,Front
LM23CL,Magnet LLC,500,1.13,0.678,C,,,,12P Thickness,4 Color,12P,,,,Front
LM23CL,Magnet LLC,1000,1.02,0.612,C,,,,12P Thickness,4 Color,12P,,,,Front
LM23CL,Magnet LLC,2500,0.96,0.576,C,,,,12P Thickness,4 Color,12P,,,,Front
LM23CL,Magnet LLC,5000,0.91,0.546,C,,,,12P Thickness,4 Color,12P,,,,Front
LM23CL,Magnet LLC,10000,0.86,0.516,C,,,,12P Thickness,4 Color,12P,,,,Front
LM23CL,Magnet LLC,1,0.86,0.001,C,,,,12P Thickness,Random Sample,RS,,,,Side 1
LM23CLZ,Magnet LLC,300,1.61,0.966,C,,,,12P Thickness,4 Color,12P,,,,Front
LM23CLZ,Magnet LLC,500,1.46,0.876,C,,,,12P Thickness,4 Color,12P,,,,Front
LM23CLZ,Magnet LLC,1000,1.35,0.81,C,,,,12P Thickness,4 Color,12P,,,,Front
LM23CLZ,Magnet LLC,2500,1.29,0.774,C,,,,12P Thickness,4 Color,12P,,,,Front
LM23CLZ,Magnet LLC,5000,1.24,0.744,C,,,,12P Thickness,4 Color,12P,,,,Front
LM23CLZ,Magnet LLC,10000,1.19,0.714,C,,,,12P Thickness,4 Color,12P,,,,Front
LM23CLZ,Magnet LLC,1,1.19,0.001,C,,,,12P Thickness,Random Sample,RS,,,,Side 1
LM23Z,Magnet LLC,300,1.3,0.78,C,,,,12P Thickness,4 Color,12P,,,,Front
LM23Z,Magnet LLC,500,1.15,0.69,C,,,,12P Thickness,4 Color,12P,,,,Front
LM23Z,Magnet LLC,1000,1.05,0.63,C,,,,12P Thickness,4 Color,12P,,,,Front
LM23Z,Magnet LLC,2500,0.99,0.594,C,,,,12P Thickness,4 Color,12P,,,,Front
LM23Z,Magnet LLC,5000,0.94,0.564,C,,,,12P Thickness,4 Color,12P,,,,Front
LM23Z,Magnet LLC,10000,0.89,0.534,C,,,,12P Thickness,4 Color,12P,,,,Front
LM23Z,Magnet LLC,1,0.89,0.001,C,,,,12P Thickness,Random Sample,RS,,,,Side 1
LM25,Magnet LLC,300,1.28,0.768,C,,,,12P Thickness,4 Color,12P,,,,Front
LM25,Magnet LLC,500,1.18,0.708,C,,,,12P Thickness,4 Color,12P,,,,Front
LM25,Magnet LLC,1000,1.12,0.672,C,,,,12P Thickness,4 Color,12P,,,,Front
LM25,Magnet LLC,2500,1,0.6,C,,,,12P Thickness,4 Color,12P,,,,Front
LM25,Magnet LLC,5000,0.95,0.57,C,,,,12P Thickness,4 Color,12P,,,,Front
LM25,Magnet LLC,10000,0.86,0.516,C,,,,12P Thickness,4 Color,12P,,,,Front
LM25,Magnet LLC,1,0.86,0.001,C,,,,12P Thickness,Random Sample,RS,,,,Side 1
LM25Z,Magnet LLC,300,1.61,0.966,C,,,,12P Thickness,4 Color,12P,,,,Front
LM25Z,Magnet LLC,500,1.51,0.906,C,,,,12P Thickness,4 Color,12P,,,,Front
LM25Z,Magnet LLC,1000,1.45,0.87,C,,,,12P Thickness,4 Color,12P,,,,Front
LM25Z,Magnet LLC,2500,1.33,0.798,C,,,,12P Thickness,4 Color,12P,,,,Front
LM25Z,Magnet LLC,5000,1.28,0.768,C,,,,12P Thickness,4 Color,12P,,,,Front
LM25Z,Magnet LLC,10000,1.19,0.714,C,,,,12P Thickness,4 Color,12P,,,,Front
LM25Z,Magnet LLC,1,1.19,0.001,C,,,,12P Thickness,Random Sample,RS,,,,Side 1
LM26,Magnet LLC,300,1.28,0.768,C,,,,12P Thickness,4 Color,12P,,,,Front
LM26,Magnet LLC,500,1.18,0.708,C,,,,12P Thickness,4 Color,12P,,,,Front
LM26,Magnet LLC,1000,1.12,0.672,C,,,,12P Thickness,4 Color,12P,,,,Front
LM26,Magnet LLC,2500,1,0.6,C,,,,12P Thickness,4 Color,12P,,,,Front
LM26,Magnet LLC,5000,0.95,0.57,C,,,,12P Thickness,4 Color,12P,,,,Front
LM26,Magnet LLC,10000,0.86,0.516,C,,,,12P Thickness,4 Color,12P,,,,Front
LM26,Magnet LLC,1,0.86,0.001,C,,,,12P Thickness,Random Sample,RS,,,,Side 1
LM26Z,Magnet LLC,300,1.61,0.966,C,,,,12P Thickness,4 Color,12P,,,,Front
LM26Z,Magnet LLC,500,1.51,0.906,C,,,,12P Thickness,4 Color,12P,,,,Front
LM26Z,Magnet LLC,1000,1.45,0.87,C,,,,12P Thickness,4 Color,12P,,,,Front
LM26Z,Magnet LLC,2500,1.33,0.798,C,,,,12P Thickness,4 Color,12P,,,,Front
LM26Z,Magnet LLC,5000,1.28,0.768,C,,,,12P Thickness,4 Color,12P,,,,Front
LM26Z,Magnet LLC,10000,1.19,0.714,C,,,,12P Thickness,4 Color,12P,,,,Front
LM26Z,Magnet LLC,1,1.19,0.001,C,,,,12P Thickness,Random Sample,RS,,,,Side 1
LM27,Magnet LLC,300,0.99,0.594,C,,,,.020 Thickness,4 Color,20,,,,Front
LM27,Magnet LLC,500,0.79,0.474,C,,,,.020 Thickness,4 Color,20,,,,Front
LM27,Magnet LLC,1000,0.69,0.414,C,,,,.020 Thickness,4 Color,20,,,,Front
LM27,Magnet LLC,2500,0.65,0.39,C,,,,.020 Thickness,4 Color,20,,,,Front
LM27,Magnet LLC,5000,0.59,0.354,C,,,,.020 Thickness,4 Color,20,,,,Front
LM27,Magnet LLC,1,0.59,0.001,C,,,,.020 Thickness,Random Sample,RS,,,,Side 1
LM28,Magnet LLC,300,1.29,0.774,C,,,,.020 Thickness,4 Color,20,,,,Front
LM28,Magnet LLC,500,1.09,0.654,C,,,,.020 Thickness,4 Color,20,,,,Front
LM28,Magnet LLC,1000,0.99,0.594,C,,,,.020 Thickness,4 Color,20,,,,Front
LM28,Magnet LLC,2500,0.95,0.57,C,,,,.020 Thickness,4 Color,20,,,,Front
LM28,Magnet LLC,5000,0.89,0.534,C,,,,.020 Thickness,4 Color,20,,,,Front
LM28,Magnet LLC,1,0.89,0.001,C,,,,.020 Thickness,Random Sample,RS,,,,Side 1
LM29,Magnet LLC,300,1.99,1.194,C,,,,.020 Thickness,4 Color,20,,,,Front
LM29,Magnet LLC,500,1.79,1.074,C,,,,.020 Thickness,4 Color,20,,,,Front
LM29,Magnet LLC,1000,1.59,0.954,C,,,,.020 Thickness,4 Color,20,,,,Front
LM29,Magnet LLC,2500,1.49,0.894,C,,,,.020 Thickness,4 Color,20,,,,Front
LM29,Magnet LLC,5000,1.39,0.834,C,,,,.020 Thickness,4 Color,20,,,,Front
LM29,Magnet LLC,1,1.39,0.001,C,,,,.020 Thickness,Random Sample,RS,,,,Side 1
LT2,Perfect Line,250,0.36,0.216,C,,,,10C Thickness,Blank,10C,0,0,,Front
LT2,Perfect Line,500,0.3,0.18,C,,,,10C Thickness,Blank,10C,0,0,,Front
LT2,Perfect Line,1000,0.27,0.162,C,,,,10C Thickness,Blank,10C,0,0,,Front
LT2,Perfect Line,2500,0.24,0.144,C,,,,10C Thickness,Blank,10C,0,0,,Front
LT2,Perfect Line,5000,0.21,0.126,C,,,,10C Thickness,Blank,10C,0,0,,Front
LT2,Perfect Line,1,0.21,0.001,C,,,,10C Thickness,Random Sample,RS,,,,Side 1
LT250,Perfect Line,250,1.19,0.714,C,0.25,0.2,G,1 Color 1 Location,See Price Method,P2,50,40,G,Front
LT250,Perfect Line,500,1.09,0.654,C,0.25,0.2,G,1 Color 1 Location,See Price Method,P2,50,40,G,Front
LT250,Perfect Line,1000,1.04,0.624,C,0.25,0.2,G,1 Color 1 Location,See Price Method,P2,50,40,G,Front
LT250,Perfect Line,2500,0.94,0.564,C,0.25,0.2,G,1 Color 1 Location,See Price Method,P2,50,40,G,Front
LT250,Perfect Line,5000,0.89,0.534,C,0.25,0.2,G,1 Color 1 Location,See Price Method,P2,50,40,G,Front
LT250,Perfect Line,1,0.89,0.001,C,,,,1 Color 1 Location,Random Sample,RS,,,,Default
LT275,Perfect Line,250,0.49,0.294,C,0.25,0.2,G,1 Color 1 Location,See Price Method,P1,50,40,G,Front
LT275,Perfect Line,500,0.49,0.294,C,0.25,0.2,G,1 Color 1 Location,See Price Method,P1,50,40,G,Front
LT275,Perfect Line,1000,0.49,0.294,C,0.25,0.2,G,1 Color 1 Location,See Price Method,P1,50,40,G,Front
LT275,Perfect Line,2500,0.49,0.294,C,0.25,0.2,G,1 Color 1 Location,See Price Method,P1,50,40,G,Front
LT275,Perfect Line,5000,0.49,0.294,C,0.25,0.2,G,1 Color 1 Location,See Price Method,P1,50,40,G,Front
LT275,Perfect Line,1,0.49,0.001,C,,,,1 Color 1 Location,Random Sample,RS,,,,Default
LT3,Perfect Line,250,0.42,0.252,C,,,,10W Thickness,Blank,10W,0,0,,Front
LT3,Perfect Line,500,0.35,0.21,C,,,,10W Thickness,Blank,10W,0,0,,Front
LT3,Perfect Line,1000,0.32,0.192,C,,,,10W Thickness,Blank,10W,0,0,,Front
LT3,Perfect Line,2500,0.29,0.174,C,,,,10W Thickness,Blank,10W,0,0,,Front
